nat, nph =   268    3
    1    2    4    7
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 229      0.50514      6.72441     -6.26291   2   1
 230      7.38477      2.67500     -4.81730   3   1
 231      7.38477     -2.67500     -4.81730   3   1
 232     -6.43718     -6.49704      1.88347   3   1
 233     -2.40437      4.20296     -8.02745   3   1
 234     -0.64023      8.02500     -4.81730   3   1
 235      9.18874      1.37441     -1.30745   2   1
 236      0.21244      4.04941     -8.46532   2   1
 237     -6.49538      6.65059      1.44561   2   1
 238      9.13054     -1.52796     -1.74531   3   1
 239      6.00859      5.35000      4.95546   3   1
 240      6.00859     -5.35000      4.95546   3   1
 241      5.85514     -3.97559     -6.26291   2   1
 242     -6.67832     -6.68750      0.06908   1   1
 243      6.69668      6.68750      0.06908   1   1
 244     -1.56946      9.17204     -1.74531   3   1
 245      1.16374      9.32559     -1.30745   2   1
 246     -4.66191     -6.68750     -4.88638   1   1
 247      2.94563      4.20296     -8.02745   3   1
 248      8.95422      1.14704     -3.07199   3   1
 249      6.27923     -6.49704     -3.07199   3   1
 250      2.03477      8.02500     -4.81730   3   1
 251      6.45554      6.87796     -1.74531   3   1
 252     -5.33164      8.02500      0.13816   3   1
 253      8.02500      5.35000      0.00000   3   1
 254      8.02500     -5.35000      0.00000   3   1
 255      5.79695      3.82204     -6.70078   3   1
 256      8.89603     -1.30059     -3.50985   2   1
 257      5.36836      8.02500      0.13816   3   1
 258      6.87962     -6.65059      1.44561   2   1
 259      6.93782      6.49704      1.88347   3   1
 260     -2.46256     -4.04941     -8.46532   2   1
 261      6.22103      6.65059     -3.50985   2   1
 262      2.88744     -4.04941     -8.46532   2   1
 263     -6.26086      6.87796      3.21015   3   1
 264     -2.22805      6.87796     -6.70078   3   1
 265      5.62063      1.14704     -8.02745   3   1
 266      1.76414      9.17204      3.21015   3   1
 267     -3.31523      8.02500     -4.81730   3   1
 268      0.02950      1.33750     -9.84184   1   1
