# 2Theta    Intensity
1.7324e+01  2.1635e+01
1.7330e+01  2.2225e+01
1.7336e+01  2.1074e+01
1.7342e+01  1.8915e+01
1.7348e+01  1.5738e+01
1.7354e+01  1.2052e+01
1.7361e+01  9.7966e+00
1.7367e+01  8.7360e+00
1.7373e+01  8.3118e+00
1.7379e+01  7.9782e+00
1.7385e+01  8.0271e+00
1.7391e+01  7.9050e+00
1.7397e+01  7.9621e+00
1.7403e+01  7.8520e+00
1.7409e+01  7.8599e+00
1.7415e+01  7.9096e+00
1.7422e+01  8.0272e+00
1.7428e+01  7.9548e+00
1.7434e+01  7.9124e+00
1.7440e+01  7.9037e+00
1.7446e+01  7.7985e+00
1.7452e+01  7.9706e+00
1.7458e+01  7.9279e+00
1.7464e+01  7.9334e+00
1.7470e+01  8.2942e+00
1.7476e+01  8.5213e+00
1.7482e+01  9.3088e+00
1.7489e+01  1.0566e+01
1.7495e+01  1.2219e+01
1.7501e+01  1.4053e+01
1.7507e+01  1.5331e+01
1.7513e+01  1.6747e+01
1.7519e+01  1.7351e+01
1.7525e+01  1.7447e+01
1.7531e+01  1.6387e+01
1.7537e+01  1.4776e+01
1.7543e+01  1.2290e+01
1.7549e+01  1.0050e+01
1.7556e+01  8.7931e+00
1.7562e+01  8.3233e+00
1.7568e+01  8.0303e+00
1.7574e+01  7.8670e+00
1.7580e+01  7.8209e+00
1.7586e+01  7.8640e+00
1.7592e+01  7.7626e+00
1.7598e+01  7.7177e+00
1.7604e+01  7.7817e+00
1.7610e+01  7.6498e+00
1.7616e+01  7.6662e+00
1.7622e+01  7.7933e+00
1.7628e+01  7.6403e+00
1.7635e+01  7.7723e+00
1.7641e+01  7.7260e+00
1.7647e+01  7.6281e+00
1.7653e+01  7.5399e+00
1.7659e+01  7.7393e+00
1.7665e+01  7.5405e+00
1.7671e+01  7.6457e+00
1.7677e+01  7.6219e+00
1.7683e+01  7.6682e+00
1.7689e+01  7.7235e+00
1.7695e+01  7.6391e+00
1.7701e+01  7.6040e+00
1.7707e+01  7.7562e+00
1.7713e+01  7.5997e+00
1.7719e+01  7.5296e+00
1.7726e+01  7.5565e+00
1.7732e+01  7.6642e+00
1.7738e+01  7.6748e+00
1.7744e+01  7.7210e+00
1.7750e+01  7.6069e+00
1.7756e+01  7.6027e+00
1.7762e+01  7.5479e+00
1.7768e+01  7.5109e+00
1.7774e+01  7.5058e+00
1.7780e+01  7.6393e+00
1.7786e+01  7.5779e+00
1.7792e+01  7.6102e+00
1.7798e+01  7.5629e+00
1.7804e+01  7.6648e+00
1.7810e+01  7.4190e+00
1.7816e+01  7.4674e+00
1.7822e+01  7.5466e+00
1.7828e+01  7.5906e+00
1.7835e+01  7.6619e+00
1.7841e+01  7.6583e+00
1.7847e+01  7.6957e+00
1.7853e+01  7.7032e+00
1.7859e+01  7.7152e+00
1.7865e+01  7.7309e+00
1.7871e+01  8.1787e+00
1.7877e+01  8.2056e+00
1.7883e+01  8.5914e+00
1.7889e+01  8.8339e+00
1.7895e+01  8.8059e+00
1.7901e+01  8.8554e+00
1.7907e+01  8.9117e+00
1.7913e+01  8.6294e+00
1.7919e+01  8.4548e+00
1.7925e+01  8.0822e+00
1.7931e+01  7.8328e+00
1.7937e+01  7.6662e+00
1.7943e+01  7.7077e+00
1.7949e+01  7.5592e+00
1.7955e+01  7.8276e+00
1.7961e+01  7.5498e+00
1.7967e+01  7.5607e+00
1.7973e+01  7.5871e+00
1.7979e+01  7.6002e+00
1.7985e+01  7.5817e+00
1.7992e+01  7.5397e+00
1.7998e+01  7.6236e+00
1.8004e+01  7.5489e+00
1.8010e+01  7.6222e+00
1.8016e+01  7.6818e+00
1.8022e+01  7.5734e+00
1.8028e+01  7.5712e+00
1.8034e+01  7.8335e+00
1.8040e+01  8.1100e+00
1.8046e+01  8.6267e+00
1.8052e+01  9.1223e+00
1.8058e+01  1.0283e+01
1.8064e+01  1.1068e+01
1.8070e+01  1.2347e+01
1.8076e+01  1.3047e+01
1.8082e+01  1.3700e+01
1.8088e+01  1.3723e+01
1.8094e+01  1.3619e+01
1.8100e+01  1.2940e+01
1.8106e+01  1.1536e+01
1.8112e+01  9.8759e+00
1.8118e+01  9.0736e+00
1.8124e+01  8.1642e+00
1.8130e+01  7.9139e+00
1.8136e+01  7.5428e+00
1.8142e+01  7.6929e+00
1.8148e+01  7.4118e+00
1.8154e+01  7.6822e+00
1.8160e+01  7.6082e+00
1.8166e+01  7.4853e+00
1.8172e+01  7.6170e+00
1.8178e+01  7.6395e+00
1.8184e+01  7.7081e+00
1.8190e+01  7.6228e+00
1.8196e+01  7.7111e+00
1.8202e+01  7.4899e+00
1.8208e+01  7.6023e+00
1.8214e+01  7.7449e+00
1.8220e+01  7.9030e+00
1.8226e+01  8.4859e+00
1.8232e+01  9.3512e+00
1.8238e+01  1.0552e+01
1.8244e+01  1.2114e+01
1.8250e+01  1.4243e+01
1.8256e+01  1.6121e+01
1.8262e+01  1.7246e+01
1.8268e+01  1.8330e+01
1.8274e+01  1.8610e+01
1.8280e+01  1.7879e+01
1.8286e+01  1.6568e+01
1.8292e+01  1.4001e+01
1.8298e+01  1.1688e+01
1.8304e+01  9.7911e+00
1.8310e+01  8.5724e+00
1.8316e+01  7.7837e+00
1.8322e+01  8.0359e+00
1.8328e+01  7.7925e+00
1.8334e+01  7.4078e+00
1.8340e+01  7.5690e+00
1.8346e+01  7.7901e+00
1.8352e+01  7.4404e+00
1.8358e+01  7.6342e+00
1.8364e+01  7.5737e+00
1.8370e+01  7.6954e+00
1.8376e+01  7.5918e+00
1.8382e+01  7.3106e+00
1.8388e+01  7.6796e+00
1.8394e+01  7.9886e+00
1.8400e+01  7.7927e+00
1.8406e+01  7.9303e+00
1.8412e+01  8.5993e+00
1.8418e+01  9.1829e+00
1.8424e+01  9.6139e+00
1.8430e+01  1.1757e+01
1.8436e+01  1.2244e+01
1.8442e+01  1.3437e+01
1.8448e+01  1.3928e+01
1.8454e+01  1.4036e+01
1.8460e+01  1.3505e+01
1.8466e+01  1.2281e+01
1.8471e+01  1.1572e+01
1.8477e+01  1.0829e+01
1.8483e+01  9.1901e+00
1.8489e+01  8.6872e+00
1.8495e+01  8.0017e+00
1.8501e+01  7.8153e+00
1.8507e+01  7.8640e+00
1.8513e+01  7.4369e+00
1.8519e+01  7.5404e+00
1.8525e+01  7.7726e+00
1.8531e+01  7.7025e+00
1.8537e+01  7.6436e+00
1.8543e+01  7.1744e+00
1.8549e+01  7.2856e+00
1.8555e+01  7.2590e+00
1.8561e+01  7.9055e+00
1.8567e+01  7.6125e+00
1.8573e+01  7.8766e+00
1.8579e+01  7.9213e+00
1.8585e+01  7.4871e+00
1.8591e+01  8.1703e+00
1.8597e+01  8.2895e+00
1.8603e+01  8.2954e+00
1.8609e+01  8.6169e+00
1.8615e+01  9.6030e+00
1.8620e+01  1.0389e+01
1.8626e+01  1.1120e+01
1.8632e+01  1.1692e+01
1.8638e+01  1.0180e+01
1.8644e+01  1.1254e+01
1.8650e+01  1.0359e+01
1.8656e+01  9.3281e+00
1.8662e+01  0.0000e+00
1.8668e+01  0.0000e+00
1.8674e+01  0.0000e+00
1.8680e+01  0.0000e+00
1.8686e+01  0.0000e+00
1.8692e+01  0.0000e+00
1.8698e+01  0.0000e+00
1.8704e+01  0.0000e+00
1.8710e+01  0.0000e+00
1.8716e+01  0.0000e+00
1.8722e+01  0.0000e+00
1.8727e+01  0.0000e+00
1.8733e+01  0.0000e+00
1.8739e+01  0.0000e+00
1.8745e+01  0.0000e+00
1.8751e+01  0.0000e+00
1.8757e+01  0.0000e+00
1.8763e+01  0.0000e+00
1.8769e+01  0.0000e+00
1.8775e+01  0.0000e+00
1.8781e+01  0.0000e+00
1.8787e+01  0.0000e+00
1.8793e+01  0.0000e+00
1.8799e+01  0.0000e+00
1.8805e+01  0.0000e+00
1.8811e+01  0.0000e+00
1.8816e+01  0.0000e+00
1.8822e+01  0.0000e+00
1.8828e+01  0.0000e+00
1.8864e+01  0.0000e+00
