natx =     2587
    x       y        z       iph  
     16.79001     16.79791    -10.91000   3     26.13623
     -7.95789     20.77792    -13.72790   4     26.14393
    -21.31789     14.96790     -2.30000   4     26.14920
    -13.78790     16.65792    -14.70789   2     26.15176
     14.26002      1.12002     21.89790   3     26.15570
    -16.20790     20.48791      1.40000   2     26.16124
     -6.44789     19.44792    -16.29790   4     26.18050
     -1.58788    -22.11788     13.93790   4     26.19135
    -12.69790     -7.75000    -21.55789   4     26.19240
      7.51000    -23.84788     -7.84000   2     26.20281
     11.71001     23.42791      0.85000   4     26.20522
     -1.13999     10.06791    -24.16790   3     26.20591
     -1.22789    -16.26998     20.50790   4     26.20675
     -0.37999     -5.61999    -25.59790   2     26.21032
      9.98001     17.18791     17.08790   3     26.21109
     19.91001     -3.63000    -16.65790   4     26.21203
     25.79791     -2.12999     -4.13999   3     26.21467
     -3.69790     -7.63000    -24.80790   2     26.21685
      3.79000     25.91791     -1.12000   3     26.21749
    -25.24581     -6.87998      1.64000   4     26.21783
    -18.43789    -12.00999     14.28791   4     26.23624
     -1.32789    -21.45788    -15.04789   2     26.24201
     23.77790    -10.88999     -2.30000   4     26.25396
     10.00000      9.48790    -22.34789   4     26.25735
    -15.78790     18.24791    -10.36000   3     26.25973
    -19.44790     14.80792      9.59789   4     26.26052
     -9.77789     -2.42998     24.25789   4     26.26704
     10.16001     -0.39000     24.22789   2     26.27487
    -20.02790     16.59792      3.71001   2     26.27493
      5.99002    -14.69000     20.94791   4     26.27720
      1.66000     18.75790    -18.33791   4     26.28485
    -15.15788     12.64791    -17.35790   3     26.28741
    -21.57788     -7.00999    -13.27791   2     26.28779
    -23.34789     10.21791     -6.46001   2     26.29185
     15.14000      9.82791     19.14790   2     26.31443
     21.99790      6.73791    -12.78000   4     26.31797
      9.69000     -7.75000     23.21791   4     26.32546
     10.00000      9.48790     22.42791   4     26.32549
     18.71002    -14.57999     11.42790   4     26.32941
     -8.12788    -17.72998     17.68790   4     26.33014
    -25.45580      6.51790      1.91000   2     26.34633
    -20.61789      2.66002    -16.19789   4     26.35422
      0.07001    -25.40789      7.04001   3     26.36527
     19.57000     -0.25999     17.66790   4     26.36679
     16.79001     16.79791     11.47790   3     26.37833
    -12.38790    -22.92790      4.09000   4     26.37947
      1.66000    -26.01790      4.04999   4     26.38350
     -2.52788     25.30791      7.06000   4     26.39553
    -10.94788    -15.70999     18.16789   3     26.39569
     -1.34789    -22.85789    -13.13789   4     26.39894
     16.44002      3.90002     20.28789   4     26.40233
     21.13001    -14.60000      6.15000   2     26.40947
      4.61000     14.61791     21.50790   4     26.41070
     -9.59789    -22.66788     -9.57000   4     26.41093
     19.18001      2.83001     17.93790   4     26.41306
    -18.97789     -2.12999     18.24791   3     26.41369
     -2.45790    -17.75000    -19.40789   4     26.41534
     -6.06788     21.86792    -13.55789   2     26.43561
     24.30791     -8.81000      5.51000   3     26.43578
     26.17790      3.53001     -1.12000   3     26.43857
      0.50001    -12.51000     23.28789   4     26.44005
     -3.79788     -8.84000     24.63791   2     26.44987
     -5.11790    -15.11000     21.09791   3     26.45046
    -16.75790    -15.12999     13.78790   4     26.45468
     -6.79788     17.04792    -19.05790   4     26.45839
      6.86001     19.55791    -16.44790   3     26.45950
     16.81000     -7.45000     19.02790   4     26.46015
      1.74999      7.85791    -25.20790   4     26.46219
      6.17002     25.28792     -4.78000   4     26.46500
      0.11001     13.21791     22.92790   3     26.46533
     17.18000     19.82791     -3.52000   3     26.47053
      1.94000    -18.13789     19.18791   4     26.47494
     -6.00788     25.46792     -4.03000   2     26.47547
    -22.69788      6.14792     12.18791   2     26.48652
    -19.14790    -13.45999    -12.40001   4     26.48723
    -18.59790    -18.85789     -1.12000   3     26.50955
      7.88000     11.86791     22.35790   3     26.51071
     23.77790     11.49791     -2.30000   4     26.51189
      0.47001     -7.11998     25.53790   4     26.51602
    -17.77790     -0.63998    -19.67789   4     26.52701
    -16.75790     13.13791     15.82791   4     26.53215
     -9.32790     17.99790     17.12791   4     26.53864
     -5.20790     -2.55999    -25.90790   3     26.54986
     -6.16789     14.08790    -21.64789   4     26.55453
      7.88000     11.86791    -22.41790   3     26.56133
     17.79001     17.68792      8.73999   4     26.56566
     -7.66790     15.28791    -20.32790   2     26.56578
      7.51000     20.92792     14.54790   2     26.57102
     -6.08790     23.86792      9.96790   4     26.57252
     -4.06790     25.17790     -7.46001   3     26.57304
     -6.60790      4.48002     25.34789   2     26.57538
     -7.29790     23.44792    -10.15999   2     26.57611
     25.80790      0.29001     -6.36000   4     26.58160
    -16.20790     -1.89999    -20.98790   2     26.58567
     -7.66790     -7.09999     24.44790   2     26.58771
    -26.54580      0.10001     -1.55000   4     26.59120
    -20.72790    -16.66999      0.45000   4     26.60333
     11.44002    -15.70999     18.16789   3     26.60357
     -2.34789     16.48791     20.74790   4     26.60524
     -5.83789    -22.01789     13.76791   4     26.61624
    -23.52789    -12.31999     -1.77999   3     26.61790
     11.01001     15.41792    -18.69790   3     26.61849
      3.70000    -14.06999    -22.31789   3     26.64100
      2.81002     -9.54998     24.71790   4     26.64719
     -1.58788     22.65792     13.93790   4     26.64897
    -10.97788    -12.17000     21.02790   2     26.66075
    -18.99790    -16.78999      8.36000   4     26.69669
     24.92790      7.35792     -6.10001   4     26.69736
    -23.05790     -5.49999    -12.30000   4     26.70593
    -19.84790      7.35792     16.28789   4     26.70905
     -6.04789     10.64791    -23.74790   4     26.71924
     -7.95789    -23.99788      8.66000   4     26.72493
      6.15000     -8.48998     24.58789   4     26.72951
     -3.20790    -19.55789     17.93790   4     26.73144
      1.66000     -3.63000     26.43789   4     26.73751
     14.43001     20.77792      8.66000   4     26.73841
     -9.77789    -24.81788      1.86999   4     26.74007
      0.94000    -16.85999     20.73791   2     26.74330
      1.30000     18.19791     19.56790   4     26.75363
     -2.47789    -26.01790      5.73000   4     26.75638
     21.16001    -16.26998     -1.88000   4     26.75804
      3.70000    -14.06999     22.45791   3     26.75840
      1.30000    -26.57788     -2.82000   4     26.75867
    -25.42578      8.29792      0.89999   4     26.76071
     24.56790      9.77792      4.15000   4     26.76587
    -11.37789     15.41792    -18.69790   3     26.77275
     23.14790     12.94791     -3.69000   2     26.77853
     21.39791     -7.97999     13.98789   3     26.78081
    -19.58789    -10.06999     15.24791   2     26.78785
     18.12000     -8.34999    -17.87790   4     26.78948
    -14.03788     -1.11998     22.79791   4     26.79667
    -17.80789    -10.51999    -17.03789   4     26.79703
      6.86001    -25.21789      5.94000   3     26.80084
    -24.44580      4.62791     -9.99000   4     26.81072
    -20.25789      1.46000     17.52791   2     26.82800
      3.41001     -2.12999    -26.52789   3     26.83084
    -16.88789     14.89792     14.58791   2     26.83199
     -6.44789    -25.32788      6.09000   4     26.83589
      2.36000     -5.78998     26.09791   2     26.83644
     11.41002    -12.17000     21.02790   2     26.84157
    -14.87790     20.92792     -7.84000   2     26.84763
    -13.30790    -22.99788     -3.86999   3     26.85107
     19.93000    -17.75000      2.98001   4     26.85420
    -14.84790     16.18791     15.46791   4     26.86568
      5.53001    -25.14788     -7.67999   4     26.86967
     20.87000     16.18791     -4.97000   4     26.87575
     23.79791     10.42790     -6.88000   4     26.87780
      4.03000     16.93790    -20.47790   4     26.87895
     24.78790     -9.02998     -5.16001   4     26.88134
    -13.62790    -14.20000     18.31789   4     26.88688
    -24.82579      8.93792     -5.19001   4     26.89130
    -21.91789     15.26792      3.15000   4     26.89657
      1.94000     26.63791     -3.19999   4     26.89947
      8.45000      4.96792    -25.05790   4     26.90690
    -14.00788     20.77792     -9.82001   4     26.91422
      6.11002     -0.45998    -26.20790   4     26.91464
      9.81000     -7.42998    -23.93790   2     26.91587
     -4.15790    -25.64789      7.03000   2     26.91697
     18.13001    -16.72000    -10.79001   2     26.91988
     -9.89789    -19.43789     15.77789   3     26.92103
    -10.02790     12.15791     21.83790   4     26.93078
     15.87000    -21.14788     -5.12000   4     26.93147
     17.53002     12.32792    -16.31789   2     26.93608
     -1.97790    -25.55789     -8.28999   4     26.94145
      8.24000    -18.58789     17.67791   2     26.94282
      9.98001     24.60791     -4.58000   4     26.94673
     20.29000     13.77792     11.17790   4     26.95293
    -15.78790     18.24791     12.02790   3     26.96135
     20.29000     13.77792    -11.21000   4     26.96626
    -22.77790      6.73791    -12.78000   4     26.97333
    -22.23790    -13.43999      7.24000   4     26.97360
      8.46001     16.32792     19.73791   4     26.97699
      6.17002    -19.48788     17.60790   4     26.97934
     14.26002      1.12002    -22.87790   3     26.98149
    -15.03788     18.08790    -13.21791   4     26.98190
     21.96790      0.16001     15.67791   2     26.98910
    -16.85789     19.62792     -7.67999   4     26.98937
     13.36000     20.65792     11.13791   2     27.00541
    -23.49789     12.45790     -4.70000   4     27.00815
     20.13001    -12.43999    -13.02000   3     27.00909
     21.83790      7.04791     14.24791   4     27.01055
     -2.72790     24.50792     11.02790   3     27.01285
      1.39000    -10.88999    -24.68790   4     27.01881
      8.64001    -24.85789     -6.13999   4     27.02340
     -5.94788     26.28792     -2.10001   4     27.03409
    -19.86790    -15.39999      9.94791   2     27.03431
     13.91000    -19.49789     12.53790   4     27.03433
    -25.67579     -4.54000     -7.16001   2     27.03929
     26.41790     -5.45000      1.91000   4     27.04175
     -3.82788    -11.17000     24.32790   4     27.04197
    -10.02790    -10.22999    -22.93790   4     27.04365
     25.19792     -9.54998      2.33000   4     27.04748
     13.36000     20.65792    -11.24999   2     27.05183
     -3.82788     11.21791     24.32790   4     27.06180
    -18.50790     -6.69998     18.57791   3     27.06604
     12.36000    -10.22999     21.83790   4     27.09827
      5.38001      9.89791     24.64791   4     27.10042
     19.10001     17.84790     -7.16001   2     27.10395
    -23.34789    -12.17000     -6.46001   2     27.11023
     16.64001     14.49791     15.74789   3     27.11228
      8.46001     -6.05998    -25.03789   4     27.11440
      8.64001     19.91791     16.24791   4     27.11766
     20.15001    -10.96000     14.46791   4     27.11945
     25.85791      7.15790     -3.98001   2     27.12393
     21.39791     14.40791     -8.40001   3     27.12966
     -6.79788     -5.33998     25.71790   4     27.13184
    -23.73579     -0.46999    -13.13789   4     27.13324
     -7.67789    -25.96788     -1.82999   4     27.14092
     26.99790     -0.63998      2.71001   4     27.14112
    -12.22789     -0.39000     24.22789   2     27.14156
      6.87000    -21.72788     14.74789   4     27.14403
     -2.72790     24.50792    -11.36000   3     27.15013
     -1.13999    -12.31999    -24.16790   3     27.15086
    -13.44790    -17.81788     15.46791   4     27.15841
     18.36000    -13.93998     14.37791   3     27.16868
     -6.04789    -11.73999    -23.74790   4     27.17291
     -3.20790      2.83001    -26.83790   4     27.17669
    -10.04789     18.26790    -17.44790   4     27.18649
     -0.42000    -22.22789     15.67791   2     27.20391
    -21.62790      2.72002     16.27791   4     27.20542
     22.53790    -13.43999      7.24000   4     27.22146
     13.02000    -13.15999     19.95790   4     27.22174
    -12.40789     17.18791     17.08790   3     27.22822
     -5.83789     22.75791     13.76791   4     27.23157
     -6.60790    -17.90788    -19.42791   2     27.23601
      8.38002    -23.99788     -9.82001   4     27.24987
    -22.31789     -3.01999    -15.34789   3     27.25374
     18.13001    -16.72000     11.59789   2     27.25375
     -2.81790     -0.25999    -27.10790   4     27.25520
    -12.38790      9.48790    -22.34789   4     27.25635
    -16.23790     -8.48998    -20.18791   4     27.26354
     -6.00788      3.08001    -26.41790   2     27.26695
      1.39000     11.49791    -24.68790   4     27.26951
     -3.17789     12.86792    -23.83790   4     27.27504
     12.79001     22.10792     -9.57000   4     27.27506
     14.35002     14.02792    -18.47790   4     27.27890
    -26.08580     -7.63000     -2.42000   2     27.28630
     24.39791      6.27790    -10.49999   4     27.29322
     -9.59789     22.10792     12.81790   4     27.29795
     -2.45790     27.02580      2.98001   4     27.30047
     -6.06788    -22.90788    -13.55789   2     27.30213
     -6.00788    -19.30788     18.35790   2     27.31120
     20.15001     11.42790     14.46791   4     27.31191
     -8.97788     -4.28999     25.43789   2     27.31470
      3.88000     -6.69998    -26.19789   3     27.31801
    -25.56580     -9.51998     -1.45000   4     27.31927
    -12.38790      9.48790     22.42791   4     27.32199
    -17.89789    -13.93998     15.22789   2     27.32300
    -21.44790    -16.85999     -1.64999   2     27.33119
     18.43001    -17.83789      9.46791   4     27.34039
     18.23000     19.12791      7.03000   2     27.34283
     21.52791     -0.27000    -16.85789   4     27.34433
    -18.91789      7.15790     18.40789   2     27.34909
    -17.80789     11.86791    -17.03789   4     27.35431
     -0.09000     25.61791      9.61791   4     27.36402
     22.17790     13.87790      8.03000   4     27.36670
     22.45791     -3.01999    -15.34789   3     27.36852
     13.03000     -5.55999     23.41790   4     27.36955
      2.13001      1.46000    -27.24789   2     27.36998
      1.15000     26.20790      7.82000   2     27.37388
     26.26790     -6.69998     -3.80999   3     27.37533
     -5.57790     -7.45000    -25.74790   4     27.37827
     13.35002    -23.34789      5.13001   3     27.37999
      2.13001    -20.92789     17.52791   2     27.38141
     26.08790      8.31791      0.07001   3     27.38195
    -14.03788    -23.50788      0.41001   4     27.38340
     -3.03788    -14.08998     23.28789   4     27.38763
    -25.58579      6.97790      6.84000   4     27.38812
    -25.19579     -7.19999      8.06000   3     27.41590
      5.09000      5.84792    -26.30789   4     27.42647
     -9.61789     -3.93998    -25.38790   2     27.43306
     -7.29790     23.44792     12.22791   2     27.43330
     -1.15790     18.89792    -19.85789   3     27.43734
     12.61001     -2.42998     24.25789   4     27.44745
     -5.30790    -16.72998    -21.10789   4     27.45195
      0.73000     -0.48998    -27.43789   4     27.45198
     15.14000    -12.55999     19.14790   2     27.45205
      9.81000     14.95792     20.83790   2     27.46258
     -0.42000     22.54791     15.67791   2     27.46600
      7.69000    -26.27789      2.25001   4     27.47228
      3.41001     20.25792     18.24791   3     27.47722
     19.63000    -10.82999    -15.88789   4     27.47818
     -0.16999     10.21791     25.51791   2     27.48814
     10.63000     -2.93998    -25.18789   4     27.49673
     14.26002     23.50792     -0.49000   3     27.49928
    -13.74789     12.98791     19.96790   4     27.50287
     23.79791    -11.96000     -6.88000   4     27.50848
      3.42000    -22.09789     16.02790   4     27.51194
    -25.11580      2.12002     11.02790   3     27.51204
    -20.44790    -18.13789     -3.19999   4     27.51981
      7.18000      6.90792    -25.65790   1     27.52453
    -16.89789    -13.27999     17.21791   4     27.53821
     -6.85788    -24.44788    -10.66000   4     27.53843
      3.47001      7.15790    -26.36791   2     27.54166
     15.62002    -11.15999    -19.77790   3     27.56257
    -16.32790    -21.47790     -5.69000   2     27.57311
    -12.69790     -7.75000     23.21791   4     27.57482
    -16.27788     21.92792     -3.82000   4     27.57527
     -6.08790     23.86792    -12.42000   4     27.58616
    -19.44790     14.80792    -12.79001   4     27.58767
    -15.65790     -5.92999    -21.92790   3     27.58926
     15.62002     11.22791    -19.77790   3     27.59014
     16.98001    -17.26998     13.22791   4     27.59621
    -26.34579     -1.30998      8.10999   4     27.59690
      1.66000    -16.66999    -21.93790   4     27.60282
      5.77001    -26.58789     -4.67000   4     27.60467
     10.63000    -25.32788     -2.79999   4     27.61047
     26.31792     -6.55999      5.25001   4     27.62660
    -26.45580      2.79000     -7.46001   3     27.62871
     23.19792     -7.00999    -13.27791   2     27.63306
      8.45000    -17.41998     19.71790   4     27.63428
    -25.11580      2.12002    -11.36000   3     27.64683
     -0.40999    -10.08998     25.73789   4     27.64805
    -26.54580     -3.25999      7.03000   2     27.65372
     15.27000     16.46791    -16.13789   3     27.65496
     22.85791     15.26792      3.15000   4     27.66796
     25.77790      5.59792      8.36000   4     27.67176
     10.00000    -12.90000    -22.34789   4     27.67378
    -22.80790      0.16001     15.67791   2     27.67711
     -1.48790      8.32792     26.35790   4     27.68225
     18.23000      0.10001     20.83790   4     27.68683
     21.37792    -16.90998     -4.85999   3     27.68722
    -16.39788      7.69790     20.94791   4     27.69410
    -10.60790     -6.28999    -24.80790   4     27.70421
    -22.59790     13.87790      8.03000   4     27.70816
     24.85791     -8.54998     -8.76000   4     27.70840
    -19.58789     12.31791     15.24791   2     27.71128
     15.53002     20.32792    -10.66000   4     27.71356
     24.90790      6.98791      9.94791   2     27.71634
    -26.18578     -8.84000      2.25001   2     27.72911
     12.79001    -22.66788     -9.57000   4     27.73089
     19.91001      1.19001     19.26790   2     27.73223
    -23.97578      0.27002     13.93790   4     27.73403
     17.08000      5.65792    -21.10789   4     27.73592
     10.00000    -12.90000     22.42791   4     27.73844
      0.76000     -9.43999    -26.07790   2     27.74433
    -21.65790     -0.48998     17.33791   4     27.74721
     19.18001    -19.55789     -4.45000   4     27.75223
     -9.59789    -22.66788     12.81790   4     27.75340
    -10.60790     16.09791     19.96790   4     27.75585
     22.17790     -8.51000    -14.35790   4     27.75660
     21.13001      7.78790    -16.23790   2     27.76325
    -15.51790    -21.72788     -7.64001   4     27.77185
    -19.63790      1.09002     19.60790   4     27.77239
     19.63000     11.55791    -15.88789   4     27.77314
     -6.16789     14.08790     23.12791   4     27.77430
     -8.38790     -8.19999    -25.17790   3     27.77631
    -13.78790     17.14792    -16.95789   4     27.77999
     -1.32789     23.31792    -15.04789   2     27.78358
      9.08000     -0.60998    -26.25790   3     27.79020
    -24.44580      4.62791     12.39790   4     27.79789
      9.69000     14.63790    -21.55789   4     27.80120
     -1.00998      5.47792    -27.24789   3     27.81142
     19.95001      8.93792     17.19789   4     27.81469
     22.14790      5.46791    -15.91789   4     27.81738
    -19.91789     13.83792     13.62790   4     27.81959
     -0.85999     22.11790    -16.85789   4     27.82318
     -6.60790     26.86792      2.95999   2     27.82645
    -10.02790     12.15791    -22.93790   4     27.83022
     15.60000    -15.87998     16.71790   2     27.83922
     18.32000    -19.59790     -7.46001   3     27.84514
     27.67791     -2.99998     -0.57000   4     27.84586
     22.00791     16.76791     -3.21000   2     27.85346
      8.24000     26.18791     -4.70999   2     27.85477
     24.39791      6.27790     11.88791   4     27.85664
     -5.20790     19.82791     18.86790   3     27.86155
      4.61000     14.61791    -23.26790   4     27.86271
      4.23001     14.16791     23.61791   2     27.86447
      0.54000    -20.50790    -18.85789   3     27.86549
      6.06000    -21.47790     16.69790   2     27.87192
    -17.09789     -2.99998     21.81790   4     27.88115
     20.87000     -6.19999     17.41790   4     27.88153
     12.36000     12.15791     21.83790   4     27.88329
     26.61791     -8.21999      1.23001   2     27.88538
    -19.98790     -9.02998     17.22789   4     27.89008
     12.61001    -24.81788      1.86999   4     27.90047
      8.64001     -9.39998    -24.80790   4     27.90056
     21.83790    -15.33999     -8.13999   4     27.90105
    -22.93790      7.04791     14.24791   4     27.90741
    -20.72790     -3.63000    -18.33791   4     27.91239
     23.45791     14.96790     -2.30000   4     27.92134
     24.56790    -12.60998      4.15000   4     27.92518
     -0.85999     -0.27000     27.91791   4     27.93246
    -27.59580     -2.55999     -3.52000   3     27.93693
    -12.40789     24.60791     -4.58000   4     27.93709
      0.73000     21.89792     17.33791   4     27.94020
     10.24000    -25.99788      0.18000   3     27.94244
     23.53790      3.82000    -14.56790   2     27.94367
     19.91001     18.75790      5.73000   4     27.94817
     -3.95789    -23.69788    -14.27791   4     27.94840
     20.48000    -17.23998      8.04001   2     27.95155
    -11.75790     -2.93998    -25.18789   4     27.95213
     14.00000     14.18791     19.59790   3     27.95308
    -20.46789     -8.81000    -16.87790   3     27.95379
     -8.97788     18.09791    -19.33791   2     27.96590
     -6.85788    -24.44788     11.72790   4     27.96914
     12.49001    -19.43789     15.77789   3     27.97810
      3.42000     22.67791     16.02790   4     27.97995
      0.94000     27.91581     -1.64999   2     27.98032
      5.77001     -4.19999    -27.05790   4     27.98327
    -23.87580    -14.05998      3.97000   4     27.99103
    -20.02790     -5.78998    -18.67789   2     27.99115
     12.36000    -10.22999    -22.93790   4     27.99232
     -9.89789     25.33791     -6.61001   3     27.99411
      2.81002     12.83792     24.71790   4     27.99433
    -21.08790     18.19791     -2.82000   4     27.99672
      6.17002      2.90002    -27.16790   4     28.01024
    -20.37789    -16.11000    -10.49999   4     28.01857
    -21.57788     15.37791      9.10999   2     28.01923
     26.32790     -5.81998     -7.64001   4     28.02499
     15.09000    -21.32788    -10.15999   2     28.03234
    -14.00788     20.77792     12.56790   4     28.03381
    -18.35790     -5.45000    -20.47790   4     28.03675
    -12.57790     -7.42998    -23.93790   2     28.04339
    -19.86790    -15.39999    -12.43999   2     28.04722
     25.18791    -10.06999     -7.13999   2     28.05022
     -3.28789    -26.92790     -7.16001   2     28.05686
     -9.02790    -24.11788     11.13791   2     28.05759
    -11.75790    -25.32788     -2.79999   4     28.06403
    -18.97789     20.25792     -4.13999   3     28.06569
     13.06000     17.99790     17.12791   4     28.06873
     -6.51790    -21.14788     17.26790   4     28.06949
     -5.94788    -18.48788     20.28789   4     28.08519
     -9.36790      9.22791    -24.81790   4     28.08630
    -10.97788     10.21791    -23.74790   2     28.08705
     -1.51790     -6.19999    -27.35790   4     28.09268
    -22.59790     -8.51000    -14.35790   4     28.09332
    -24.62579    -10.96000     -7.91999   4     28.09408
    -20.97789     10.42790     15.50790   4     28.09462
     -9.02790    -24.11788    -11.24999   2     28.10226
    -23.71579      0.93002    -15.04789   2     28.10236
     26.99790     -7.76999     -0.88000   4     28.10754
     12.34001     18.26790    -17.44790   4     28.11443
     25.32790     -7.57998      9.59789   4     28.12611
    -19.75790     19.97791      1.42000   3     28.13375
     18.81000     15.75790     13.76791   4     28.13686
    -25.14580    -10.82999      6.50001   4     28.13983
     15.53002     20.32792     11.72790   4     28.14160
    -17.00789      9.89791    -20.12789   4     28.14904
      5.38001    -12.48999     24.64791   4     28.15074
    -25.96580     -6.63000     -8.61999   4     28.15109
      1.66000     28.10581      0.45000   4     28.15839
    -27.17580     -4.94999     -5.54000   4     28.17300
     11.78000     -6.28999    -24.80790   4     28.17382
    -24.64579      9.94791      9.36790   3     28.18037
     21.37792      5.47792     17.52791   3     28.18245
     26.07790      8.47792      6.51000   3     28.18354
     -9.61789    -26.32788     -3.00000   2     28.18973
      4.03000    -27.83790      1.91000   4     28.19286
     -0.37999    -28.00789     -3.21000   2     28.19380
    -18.69790    -13.90998    -15.87790   3     28.19942
     -6.76788    -11.15999     24.99790   3     28.20009
    -22.62790      5.46791    -15.91789   4     28.20104
     19.93000      4.63790    -19.40789   4     28.20250
      6.87000     23.04792     14.74789   4     28.21177
     17.27000      7.27790     21.09791   3     28.21954
    -17.77790     21.74792      2.71001   4     28.22002
     11.78000     16.09791     19.96790   4     28.22460
     -6.76788     11.22791     24.99790   3     28.22703
      6.73000     16.45791    -21.92790   3     28.23098
    -20.72790     18.75790      4.04999   4     28.24725
     16.35002    -14.14998     18.17790   4     28.24856
    -27.21578      5.45790     -5.25001   4     28.24978
     -0.85999    -22.65790    -16.85789   4     28.25435
     11.41002     10.21791    -23.74790   2     28.25875
    -24.48580     -8.60998     11.17790   4     28.26007
     -0.16999    -12.17000     25.51791   2     28.27192
    -24.48580     -8.60998    -11.21000   4     28.27279
    -24.62579     11.42790     -7.91999   4     28.27990
    -26.65580     -8.34999      4.51000   4     28.29477
     16.22001     -8.30000    -21.64789   4     28.29505
     -6.51790      1.24002    -27.50790   4     28.29674
    -27.69580      5.65792      1.28001   4     28.29678
     -4.78790    -27.33789     -5.54000   4     28.30151
     -1.00998     27.86582     -4.85999   3     28.30447
     10.00000     -0.54000     26.47790   4     28.30850
    -16.27788    -22.84788     -3.82000   4     28.31232
     -8.97788    -26.67789      3.04999   2     28.31280
     24.13790    -14.52999     -2.82000   4     28.31450
     16.30000    -20.90788      9.96790   4     28.32293
      1.66000    -16.66999     22.83790   4     28.32337
    -15.65790     -5.92999     22.84790   3     28.32598
    -24.36580     -3.16999     14.09791   4     28.32829
    -22.23790      8.94791    -15.14790   4     28.35574
      8.38002    -23.99788     12.56790   4     28.35621
    -20.44790      4.25001     19.18791   4     28.36115
    -26.34579      4.55000      9.46791   4     28.36273
     27.47790      5.84792     -3.91999   4     28.36546
      2.18000      9.77792     26.53790   4     28.36583
     -3.79788     13.54790     24.63791   2     28.37245
     25.19792     12.83792      2.33000   4     28.37562
     24.30791     13.57790      5.51000   3     28.38299
    -23.37789     -7.97999     13.98789   3     28.38780
     -7.24790      9.82791    -25.62790   2     28.38854
      3.98001     11.16791     25.79791   2     28.39181
     18.69000     -7.63000     19.96790   2     28.39454
      7.69000     18.49791    -20.13789   4     28.40499
      3.98001    -11.21999     25.79791   2     28.41234
     -8.47790     25.27791     -9.85000   4     28.42305
    -25.14580     11.55791      6.50001   4     28.42792
     23.14790      2.72002     16.27791   4     28.42875
     -2.34789    -28.28789     -1.64000   4     28.43250
     -9.61789     18.44792     19.38790   2     28.43801
     19.29002    -20.85789      1.37000   3     28.44351
     -2.81790     22.12791     17.66790   4     28.45593
    -22.76789     16.76791     -3.21000   2     28.45775
     -2.47789     -3.63000     28.11790   4     28.45933
    -23.64579    -14.60000      6.15000   2     28.46236
    -18.59790      3.53001     21.26790   3     28.47220
    -27.50580      7.27790     -1.28999   3     28.48159
     -4.26790     -8.34999     26.89790   4     28.48568
     -6.03788      8.23792    -26.59790   4     28.49154
      2.36000    -28.17788      3.71001   2     28.51888
     -0.40999     12.29792     25.73789   4     28.52799
     21.23000     18.89792      2.53001   3     28.53498
     -5.11790    -15.11000    -23.67789   3     28.55079
     17.79001     17.68792    -13.64791   4     28.55893
     14.71001     -3.57998    -24.21789   4     28.56058
    -26.21578    -11.17000      1.94000   4     28.56221
    -20.37789    -16.11000     11.88791   4     28.56769
    -12.57790     14.95792     20.83790   2     28.56853
     19.29002      1.53001    -21.01789   3     28.56917
     -5.30790     28.04582      1.28001   4     28.57236
      8.24000      3.80001    -27.09789   2     28.57680
     12.79001     22.10792     12.81790   4     28.57696
    -26.21578     11.21791      1.94000   4     28.58098
     -4.82788      5.45790    -27.63791   4     28.58236
      5.82000    -27.10790     -6.96000   2     28.58587
     21.42791     10.21791     15.92789   2     28.58773
     22.53790      8.94791    -15.14790   4     28.59162
     -1.22789     28.50582     -1.88000   4     28.59412
     -0.24000     27.85581      6.47001   4     28.59834
     22.14790    -16.91999      6.47001   4     28.61253
    -12.38790    -12.90000    -22.34789   4     28.62339
     19.58001     15.18791    -14.32790   3     28.62408
     -0.09000     25.61791    -12.76999   4     28.62444
      5.99002    -14.69000    -23.82789   4     28.62595
     24.78790     13.35792     -5.16001   4     28.62691
     -8.12788     27.04582     -4.70000   4     28.62916
      0.76000      2.72002    -28.49789   4     28.63749
    -14.50790    -10.51999     22.35790   3     28.65353
     21.99790    -15.64999      9.60790   4     28.65557
    -25.56580     12.86792     -1.45000   4     28.65826
     -8.12788      4.65792    -27.08790   4     28.66205
     28.56790     -1.89999      1.40000   2     28.66522
      3.79000    -18.85789     21.26790   3     28.67591
      3.93002     -6.55999     27.63791   4     28.67634
     16.32002     21.86792      8.83001   2     28.67957
    -28.33578      3.90002     -2.10001   4     28.67990
     16.34001     10.64791     21.02790   4     28.68007
    -24.29580      5.14792    -14.34789   2     28.68185
    -12.38790    -12.90000     22.42791   4     28.68590
     12.77001     -3.93998    -25.38790   2     28.69045
     -7.17790     27.32582      5.00000   4     28.69186
     19.86002    -19.46789      7.06000   4     28.69255
      9.98001    -20.16789     17.80789   4     28.69609
    -12.14790    -25.99788      0.18000   3     28.69658
    -20.97789    -11.96000     15.50790   4     28.69857
    -14.50790    -10.51999    -22.41790   3     28.70037
    -18.40789     11.16791    -18.97789   2     28.70075
     24.90790      6.98791    -12.43999   2     28.70519
    -24.82579    -13.44998     -5.19001   4     28.70815
      0.73000    -22.87788     17.33791   4     28.71469
    -16.56790     17.66790     15.42791   2     28.71707
    -23.37789     14.40791     -8.40001   3     28.71714
    -23.24789     -0.27000    -16.85789   4     28.71803
     18.43001    -17.83789    -12.91999   4     28.71902
    -18.40789    -11.21999    -18.97789   2     28.72105
      6.06000      0.91000    -28.07790   2     28.73882
    -23.61579    -16.26998     -1.88000   4     28.73938
