# 2Theta    Intensity
1.5337e+01  1.3016e+01
1.5342e+01  1.4205e+01
1.5348e+01  1.5443e+01
1.5353e+01  1.6966e+01
1.5358e+01  1.8460e+01
1.5364e+01  1.9375e+01
1.5369e+01  2.0512e+01
1.5375e+01  2.1282e+01
1.5380e+01  2.1579e+01
1.5386e+01  2.1397e+01
1.5391e+01  2.0922e+01
1.5397e+01  1.9909e+01
1.5402e+01  1.8288e+01
1.5408e+01  1.7486e+01
1.5413e+01  1.6132e+01
1.5419e+01  1.5141e+01
1.5424e+01  1.4151e+01
1.5430e+01  1.3439e+01
1.5435e+01  1.2937e+01
1.5441e+01  1.2218e+01
1.5446e+01  1.1955e+01
1.5452e+01  1.1561e+01
1.5457e+01  1.1327e+01
1.5463e+01  1.1003e+01
1.5468e+01  1.0903e+01
1.5473e+01  1.0748e+01
1.5479e+01  1.0657e+01
1.5484e+01  1.0627e+01
1.5490e+01  1.0652e+01
1.5495e+01  1.0690e+01
1.5501e+01  1.0571e+01
1.5506e+01  1.0531e+01
1.5512e+01  1.0319e+01
1.5517e+01  1.0350e+01
1.5523e+01  1.0438e+01
1.5528e+01  1.0366e+01
1.5534e+01  1.0629e+01
1.5539e+01  1.0405e+01
1.5545e+01  1.0398e+01
1.5550e+01  1.0528e+01
1.5555e+01  1.0504e+01
1.5561e+01  1.0393e+01
1.5566e+01  1.0368e+01
1.5572e+01  1.0412e+01
1.5577e+01  1.0493e+01
1.5583e+01  1.0366e+01
1.5588e+01  1.0335e+01
1.5594e+01  1.0450e+01
1.5599e+01  1.0421e+01
1.5605e+01  1.0240e+01
1.5610e+01  1.0404e+01
1.5616e+01  1.0453e+01
1.5621e+01  1.0455e+01
1.5626e+01  1.0220e+01
1.5632e+01  1.0381e+01
1.5637e+01  1.0222e+01
1.5643e+01  1.0477e+01
1.5648e+01  1.0651e+01
1.5654e+01  1.0404e+01
1.5659e+01  1.0528e+01
1.5665e+01  1.0393e+01
1.5670e+01  1.0327e+01
1.5675e+01  1.0484e+01
1.5681e+01  1.0367e+01
1.5686e+01  1.0350e+01
1.5692e+01  1.0441e+01
1.5697e+01  1.0399e+01
1.5703e+01  1.0296e+01
1.5708e+01  1.0294e+01
1.5714e+01  1.0365e+01
1.5719e+01  1.0245e+01
1.5725e+01  1.0472e+01
1.5730e+01  1.0458e+01
1.5735e+01  1.0423e+01
1.5741e+01  1.0415e+01
1.5746e+01  1.0279e+01
1.5752e+01  1.0491e+01
1.5757e+01  1.0497e+01
1.5763e+01  1.0405e+01
1.5768e+01  1.0570e+01
1.5773e+01  1.0390e+01
1.5779e+01  1.0156e+01
1.5784e+01  1.0510e+01
1.5790e+01  1.0279e+01
1.5795e+01  1.0227e+01
1.5801e+01  1.0524e+01
1.5806e+01  1.0251e+01
1.5812e+01  1.0396e+01
1.5817e+01  1.0222e+01
1.5822e+01  1.0365e+01
1.5828e+01  1.0122e+01
1.5833e+01  1.0042e+01
1.5839e+01  1.0204e+01
1.5844e+01  1.0439e+01
1.5850e+01  1.0352e+01
1.5855e+01  1.0456e+01
1.5860e+01  1.0496e+01
1.5866e+01  1.0243e+01
1.5871e+01  1.0257e+01
1.5877e+01  1.0266e+01
1.5882e+01  1.0264e+01
1.5888e+01  1.0027e+01
1.5893e+01  1.0290e+01
1.5898e+01  1.0231e+01
1.5904e+01  1.0585e+01
1.5909e+01  1.0168e+01
1.5915e+01  1.0467e+01
1.5920e+01  1.0298e+01
1.5926e+01  1.0271e+01
1.5931e+01  1.0638e+01
1.5936e+01  1.0227e+01
1.5942e+01  1.0096e+01
1.5947e+01  1.0387e+01
1.5953e+01  1.0379e+01
1.5958e+01  1.0312e+01
1.5963e+01  1.0234e+01
1.5969e+01  1.0491e+01
1.5974e+01  1.0613e+01
1.5980e+01  1.0365e+01
1.5985e+01  1.0365e+01
1.5991e+01  1.0558e+01
1.5996e+01  1.0428e+01
1.6001e+01  1.0827e+01
1.6007e+01  9.8690e+00
1.6012e+01  1.0437e+01
1.6018e+01  1.0632e+01
1.6023e+01  1.0385e+01
1.6028e+01  1.1142e+01
1.6034e+01  1.1384e+01
1.6039e+01  1.0695e+01
1.6045e+01  1.2034e+01
1.6050e+01  1.2444e+01
1.6056e+01  1.2335e+01
1.6061e+01  1.3457e+01
1.6066e+01  1.4051e+01
1.6072e+01  1.3910e+01
1.6077e+01  1.4753e+01
1.6083e+01  1.6865e+01
1.6088e+01  1.5792e+01
1.6093e+01  1.9066e+01
1.6099e+01  1.6842e+01
1.6104e+01  1.8160e+01
1.6110e+01  1.4831e+01
1.6115e+01  1.6193e+01
1.6120e+01  1.5890e+01
1.6126e+01  1.4302e+01
1.6131e+01  1.1301e+01
1.6137e+01  1.1654e+01
1.6142e+01  1.2714e+01
1.6147e+01  8.4761e+00
1.6153e+01  0.0000e+00
1.6158e+01  0.0000e+00
1.6164e+01  0.0000e+00
1.6169e+01  0.0000e+00
1.6174e+01  0.0000e+00
1.6180e+01  0.0000e+00
1.6185e+01  0.0000e+00
1.6191e+01  0.0000e+00
1.6196e+01  0.0000e+00
1.6201e+01  0.0000e+00
1.6207e+01  0.0000e+00
1.6212e+01  0.0000e+00
1.6218e+01  0.0000e+00
1.6223e+01  0.0000e+00
1.6228e+01  0.0000e+00
1.6234e+01  0.0000e+00
1.6239e+01  0.0000e+00
1.6244e+01  0.0000e+00
1.6250e+01  0.0000e+00
1.6255e+01  0.0000e+00
1.6261e+01  0.0000e+00
1.6266e+01  0.0000e+00
1.6271e+01  0.0000e+00
1.6277e+01  0.0000e+00
1.6282e+01  0.0000e+00
1.6288e+01  0.0000e+00
1.6293e+01  0.0000e+00
1.6298e+01  0.0000e+00
1.6304e+01  0.0000e+00
1.6309e+01  0.0000e+00
1.6314e+01  0.0000e+00
1.6320e+01  0.0000e+00
1.6341e+01  0.0000e+00
