natx =     2556
    x       y        z       iph  
    -15.21788    -15.26790      7.18000   4     22.72103
     15.74789     -5.02792    -15.58789   3     22.72132
     -1.55000    -22.03791     -5.33000   4     22.72622
      5.85000    -12.46791    -18.08790   4     22.73419
      9.16001      3.73999    -20.47790   4     22.74286
    -15.30788     16.60000      2.77999   3     22.75126
     19.13792      8.91999      8.52001   4     22.76876
     10.09000      0.36998    -20.40789   3     22.76899
     18.89789      1.57000    -12.60790   3     22.77179
     17.56790    -12.69790      6.98001   2     22.77253
    -13.18788     18.55999     -0.76000   2     22.78094
    -12.03788    -16.96790      9.34001   2     22.80474
     18.44790      2.01999     13.25789   4     22.80739
    -16.21788     -7.86791    -13.98789   3     22.81633
     -6.45000     -7.39790     20.60790   4     22.82580
      5.61001     15.20000     16.08790   4     22.83271
     14.65789      0.13999     17.51790   4     22.84186
     15.96790    -16.34791     -0.42000   2     22.85617
     17.12791      6.66998    -13.60790   3     22.86983
      0.36000    -13.10791     18.73791   4     22.87042
    -20.69790      7.24000     -6.51000   2     22.87359
     -1.03000    -15.39790    -16.91791   4     22.89917
     -5.40999     18.14000    -12.92789   4     22.92287
     18.61791     13.34999     -0.86999   3     22.92610
     20.49791     -9.90790      2.70000   4     22.92642
     13.62002     -6.63790     17.20790   4     22.92768
     10.38002     -1.45002     20.40789   4     22.94187
    -19.32790     11.87000      3.45000   3     22.94269
    -13.22789    -18.64791      1.91000   4     22.94275
     17.21791     -0.63002     15.15791   4     22.94810
     -3.70999     22.63788     -0.71001   2     22.95086
      2.80001     10.27999     20.35790   3     22.97743
    -21.21789     -8.02790      3.68001   4     22.98235
      9.17002    -21.05790     -0.94000   4     22.98713
     -1.67999    -14.39790     17.85791   2     23.00059
     -3.64000    -17.34791     14.65789   3     23.00117
      8.69000     -5.66790     20.53790   4     23.00970
    -18.99790      5.63998    -11.71789   2     23.02257
      4.26001    -22.61791     -0.95001   3     23.03520
    -14.47790     16.54000     -6.88999   2     23.03591
    -15.13789     13.87000    -10.45790   4     23.04128
     12.48000     17.60000     -8.09000   3     23.04254
     -6.03000     19.29998     11.09000   2     23.06162
    -14.46789      0.21998     17.95789   4     23.06196
     12.34999      8.60000    -17.47790   4     23.06424
     -1.06998     -7.36790     21.83790   4     23.07216
     -5.24000     -2.65791    -22.31789   4     23.07835
     -4.43001     -5.81790    -21.89790   4     23.08659
      1.27000     -1.94000     22.98790   4     23.10454
    -20.92789     -9.37791     -2.86999   4     23.11188
    -19.58789    -12.10791     -2.03000   3     23.11726
     15.27791     12.45999    -12.07789   3     23.12015
    -14.29790    -12.82791    -12.86789   3     23.12072
     17.38790      2.86999    -14.96790   4     23.12172
    -21.10789      9.42000      0.62001   4     23.12280
     -9.23790     20.10789     -6.72000   4     23.12627
      1.89999     -7.51790     21.78790   3     23.12664
     21.35790      6.99000      5.46999   4     23.12879
      2.98001     15.08998    -17.27791   2     23.13253
    -20.59790      5.99998     -8.66000   4     23.13588
     -9.27790    -15.51790     14.44790   4     23.14361
    -17.94789     12.28999     -7.91999   4     23.14945
     -2.09000     -1.06000    -23.03789   4     23.15677
     -6.03000     19.29998    -11.29790   2     23.16231
     -9.63790     20.11788      6.25001   4     23.16637
    -14.45790    -18.02790     -1.67999   4     23.17021
    -12.77789    -12.49791     14.74789   3     23.17267
     -9.15790     12.30999     17.36791   4     23.17428
    -20.01789      9.45998     -6.88000   4     23.18495
     20.59790      4.01999     -9.86789   4     23.19071
     -8.28999      5.54998     20.95790   4     23.21120
     -5.24000     -2.65791     22.45791   4     23.21378
     -8.40789     21.59790      1.39000   4     23.21840
     -9.70789     18.39999     10.33000   4     23.22739
    -13.17790    -15.53792     11.19001   4     23.24436
    -13.17790    -15.53792    -11.19789   4     23.24815
     -3.49001    -20.81790      9.78000   3     23.26400
      1.58000      1.27998    -23.18791   4     23.27690
     -1.18998     23.17788      1.83001   4     23.28044
    -13.96790     17.88999      5.25999   4     23.29853
     20.73791     -9.66790     -4.40999   4     23.30187
     14.53790    -12.40791     13.35790   4     23.31824
      7.54000    -14.00791    -17.05790   2     23.32477
     14.22791     -7.31791    -16.97791   4     23.32884
    -16.21788     14.51999      8.40001   3     23.33259
    -16.20790     -8.63790     14.40791   2     23.34303
      9.26002     -3.00790    -21.21791   4     23.34513
     22.07790     -6.24790     -4.37001   4     23.35737
    -13.24788     14.96000     12.10001   2     23.36061
      9.17002      1.33000     21.44790   4     23.36387
      9.12000     16.96000     13.23790   4     23.36788
    -20.24789      3.81998    -11.04789   4     23.38001
     -4.70999    -15.45791     16.89789   4     23.38097
     -1.88999     12.48000    -19.68790   4     23.38666
     -3.70999      0.24998    -23.09791   2     23.39530
    -13.26790     16.96000     -9.15000   4     23.39661
    -13.97789     10.14000    -15.78790   4     23.39783
     19.14790    -12.72790     -4.37001   4     23.40381
     -1.55000     22.73789     -5.33000   4     23.40562
    -13.12788     19.38000      1.16999   4     23.43703
     19.23790    -12.35792      5.18000   4     23.44456
      8.03000     20.41790      8.27000   4     23.44706
     19.08790    -13.60790     -0.54000   3     23.44813
     10.38002     20.93788     -1.98001   4     23.45336
     16.01792    -13.91791    -10.00791   2     23.46146
     -4.64000     22.83790     -2.83001   4     23.47569
     14.79791    -16.99790      6.61999   4     23.48896
     -5.43001      0.94999     22.83790   4     23.49376
    -16.77790     15.20000     -6.30000   4     23.49952
      1.46000     13.00999     19.51791   4     23.50192
     -5.16999     21.75788     -7.22999   4     23.50334
    -20.24789      3.81998     11.34001   4     23.51946
    -18.12789    -12.30790     -8.57000   2     23.52764
     -2.09000    -23.44790     -0.64999   4     23.54983
      6.80001    -17.41792     14.32790   3     23.55659
      9.80001     20.59790     -5.88999   4     23.55856
    -13.94789    -18.06791      5.88000   3     23.57047
    -12.27791    -18.13791     -8.70999   4     23.57106
      2.51000    -14.65792    -18.28789   4     23.57120
     14.21791      7.49999     17.25789   3     23.58460
     21.38790     -8.80791      4.67000   2     23.59726
     18.14790      7.90000     12.86789   4     23.60803
     -2.94999    -15.12791    -17.88789   2     23.61213
      1.17001     14.36000    -18.70789   4     23.61279
     -9.43789    -19.34791     -9.75000   3     23.63214
    -17.38790    -15.85791     -2.19999   4     23.63583
     -3.76999     -9.03791     21.51791   3     23.64142
    -16.35790      8.90000     14.58791   4     23.65582
    -23.57788      0.78998      1.83001   4     23.66199
      8.42000     21.98790     -2.40001   2     23.66694
     -6.42000      6.03999     21.96790   2     23.67037
     -6.10999      8.05998    -21.41790   4     23.68590
     23.44790     -3.10791     -1.43999   2     23.69677
    -18.83789      9.64999    -10.69790   4     23.71568
    -10.21788    -20.99790      4.16999   4     23.72142
    -12.00788     -1.45002     20.40789   4     23.72286
      4.26001     -0.23001    -23.33791   3     23.72464
      1.58000     23.66788     -0.80001   4     23.73405
     23.65790     -1.94000      0.60000   4     23.74489
    -15.13789     13.87000     11.93000   4     23.74568
      1.28001      9.42000    -21.76789   4     23.75323
    -21.18789     -8.51790     -6.55001   4     23.75676
     12.45000    -17.73791      9.77001   4     23.77160
     10.35002    -16.96790    -13.04789   2     23.77562
     -3.30000      8.78000     21.84790   3     23.77623
     20.97791    -11.10791     -1.40000   4     23.77853
      9.90000     21.13789      4.55000   4     23.78073
     23.41790      1.46999     -3.90000   3     23.78590
    -23.39788     -4.00790     -1.51000   4     23.78664
    -10.35790      5.96000    -20.56790   4     23.78752
     -1.40999    -11.10791     20.98790   4     23.78793
     10.94000    -15.25791    -14.60790   4     23.78820
      9.20002     -3.82791     21.62790   2     23.81300
     -8.66790    -20.96790      7.24000   4     23.81603
    -13.34789      7.17998    -18.37789   4     23.82153
     17.60790    -15.93790     -1.89001   4     23.82493
    -12.29790      0.36998    -20.40789   3     23.82975
     23.08790      4.95999      3.24000   3     23.83590
      2.80001    -12.10791     20.35790   3     23.85133
     21.44790      7.78000     -6.96000   4     23.85335
     -7.27000     18.70999     12.88791   4     23.85403
     20.97791     11.27999     -1.40000   4     23.85940
      4.60000      9.18999    -21.53790   4     23.86413
     -1.40999     11.27999     20.98790   4     23.86876
     14.06791    -19.22791      1.49000   3     23.87130
     15.67791      8.36000    -15.96790   4     23.88850
    -10.46789     10.93998     18.49789   2     23.90464
     21.02790     10.75998     -3.69000   2     23.90745
      7.96000      2.91999    -22.35790   2     23.91158
     -4.36998    -16.45791    -16.78790   4     23.91220
     -7.48998     21.62790     -6.92999   2     23.91424
     -9.93790    -17.73791    -12.61789   4     23.92920
    -22.69790     -6.24790     -4.37001   4     23.94427
      5.88000     11.08998     20.39791   4     23.95071
      7.92001    -22.16792     -4.43001   4     23.95346
     -7.03000    -20.34792     10.51000   4     23.95660
     13.86001     15.00999     12.52001   4     23.96143
    -10.38790     -4.07791     21.20790   4     23.96482
     -5.43001     23.33789      0.45000   4     23.96548
     -3.79000     21.07789    -10.75790   4     23.96610
      7.96000      2.91999     22.41790   2     23.96769
     13.88001     16.40999     10.61001   2     23.96904
      9.29002    -15.36791     15.92789   4     24.00364
      7.91000     16.54000     15.49791   2     24.00677
     23.96790      1.27998     -0.80001   4     24.01539
     -4.43001     -5.81790     22.87790   4     24.01815
     14.24791    -19.07792     -3.19001   2     24.02386
    -11.44790    -15.25791    -14.60790   4     24.02601
    -22.05790     -8.36790     -4.57000   2     24.03035
     -9.70789     18.39999    -12.05790   4     24.04570
     13.23000    -10.07791     17.36791   4     24.04665
      5.88000    -11.29792     20.39791   4     24.04770
     -7.73001    -22.24791     -4.87000   4     24.05076
      1.06000     -3.10791    -23.82789   2     24.05309
    -16.03789      4.18000     17.43789   4     24.05756
      1.97000    -16.31791     17.56790   4     24.05798
      5.84000      2.31999     23.22789   4     24.06290
      1.46000      6.07999     23.23790   4     24.06445
      6.82000      7.27998    -21.90790   3     24.07212
     14.05000    -10.39790    -16.58789   3     24.09724
     12.77001    -20.35790     -1.92001   4     24.10817
     -1.06998     -7.36790    -22.93790   4     24.11593
     17.67791    -15.45791     -5.49001   4     24.11629
    -14.84790      8.37999    -17.05790   2     24.11755
     -8.15999     15.06999    -16.97791   4     24.12342
     11.18000    -20.84790     -4.73999   3     24.12665
     16.96790     16.60000      4.31999   4     24.12741
     14.24791      3.30998     19.19789   2     24.13541
    -11.20790    -20.84790     -4.73999   3     24.13959
    -10.46789    -11.44792     18.49789   2     24.14132
     20.49791     12.48000      2.70000   4     24.14964
    -18.83789      9.64999     11.69000   4     24.17943
    -22.02790      9.27999     -3.64999   4     24.17993
     -0.31000     16.14000     18.01789   4     24.19174
    -18.55789    -13.87790      6.96000   3     24.19572
      1.03000     23.85789     -3.90000   3     24.19648
     14.99790    -15.41792    -11.08790   4     24.19898
     -3.19999    -18.12791    -15.70789   2     24.19915
     12.77001      2.03000     20.46789   4     24.21009
     -8.16999    -14.88791     17.25789   3     24.21226
     21.93790      9.54998      3.73000   3     24.21542
    -12.92789      7.58999     19.01789   3     24.21608
    -12.00788     20.93788     -1.98001   4     24.21786
    -14.42791    -19.46791      0.03000   2     24.23149
     15.70791      2.96998    -18.21791   4     24.23740
     -1.00998     -4.00790    -23.89790   4     24.25269
    -24.07790      2.19999     -1.89999   4     24.25273
     -6.64001     17.35998    -15.58789   3     24.25780
     -1.18998      0.78998     24.21791   4     24.25999
      1.89999     -7.51790    -22.98790   3     24.26051
     -7.42000     20.94789      9.74001   4     24.26393
      3.45000     -9.84790    -21.91789   4     24.27504
    -10.75790    -13.53792     17.03791   4     24.27546
     -3.48000     23.79789      3.34001   3     24.28180
     -9.99790     -7.16791     20.93790   4     24.28441
     -8.69790      9.27999     20.68790   4     24.28499
     17.33791     16.93998     -1.58999   2     24.29185
     14.99790    -15.41792     11.30000   4     24.29690
     10.09000    -22.01792      1.98001   3     24.30056
     -7.73001     22.52789     -4.87000   4     24.30999
     21.02790    -11.62792     -3.69000   2     24.31043
      2.80001     -4.68791    -23.69791   4     24.31887
     18.74790      5.03999     14.65789   3     24.32568
    -16.77790     -7.18790     16.08790   4     24.33073
     16.59790    -17.79791      0.97000   4     24.35563
      7.92001     22.60788     -4.43001   4     24.36120
      1.27000    -24.32790      0.60000   4     24.36842
     -3.79000     21.07789     11.63000   4     24.37004
     15.96790     18.20000     -2.84000   4     24.37784
    -23.50790     -5.99792     -2.42000   2     24.38140
    -13.97789    -12.24790    -15.78790   4     24.38545
    -13.96790     -0.40000     19.98790   2     24.38807
     -2.69000     23.92790     -3.89001   2     24.39083
     -7.58999    -16.99790    -15.76791   4     24.39597
     15.74789     17.35998      6.80001   3     24.40503
     11.05000     -6.80791    -20.66791   4     24.40517
      8.42000    -22.78790     -2.40001   2     24.41199
    -10.03791    -13.78790    -17.47790   4     24.42013
     20.59790      4.01999     12.52001   4     24.43736
    -17.20790    -17.13791      2.72000   4     24.43805
     17.95789     16.57000      0.49000   4     24.43954
      8.71001    -18.51790    -13.36791   4     24.44336
     -1.68999      2.19999    -24.28789   4     24.44581
     -6.42000      6.03999    -22.80790   2     24.45195
    -19.75790    -14.33790      1.71999   2     24.47261
     -5.79000      4.58999     23.35790   4     24.49865
     -5.52001    -23.57791      3.72000   4     24.49952
    -19.32790      6.15999    -13.74789   4     24.50546
     13.88001     16.40999    -11.77789   2     24.50839
    -24.47790     -1.06000     -0.64999   4     24.50946
    -22.33788      5.73999      8.30000   3     24.51160
    -23.93790      0.34999     -5.33000   4     24.52661
     24.14790     -2.33790     -3.64999   4     24.53384
    -11.33790     -6.80791    -20.66791   4     24.53687
    -14.03788     13.42000     14.99790   4     24.53764
    -12.03788    -16.96790    -13.04789   2     24.55744
     12.03000      5.96000    -20.56790   4     24.56178
     -4.66000    -22.30791     -9.16999   2     24.56516
     16.01792    -13.91791     12.37999   2     24.56717
     11.92001     10.93998     18.49789   2     24.57523
     -3.49001    -20.81790    -12.60790   3     24.58708
     -7.03000    -20.34792    -11.87790   4     24.58746
    -23.45789     -7.36790     -0.55000   4     24.59392
     18.62790     15.76999     -3.09000   4     24.60161
     22.43792      5.73999      8.30000   3     24.60279
     -6.79000     13.30999    -19.54791   4     24.60448
      7.53001    -10.48790    -20.94789   4     24.60714
     19.78790      4.95999    -13.76789   4     24.61133
     12.68001     18.39999     10.33000   4     24.61811
     -3.94000    -20.36791     13.25789   4     24.62005
     12.75000     20.11788      6.25001   4     24.62426
     12.17002    -20.99790      4.16999   4     24.62539
     23.84791      6.07999      0.85000   4     24.62542
     -6.24000    -23.76791      1.62001   2     24.62673
     10.94000    -16.44792     14.70791   2     24.62804
    -16.77790    -17.81790     -2.82000   2     24.63591
     22.71790     -8.36790     -4.57000   2     24.63756
    -13.22789      3.73999    -20.47790   4     24.66392
    -17.85789     16.51999      4.12000   4     24.67364
     11.63000    -13.53792     17.03791   4     24.67433
     -5.16999    -23.01792     -7.22999   4     24.67440
     -8.40789    -23.17790      1.39000   4     24.69494
     12.00000     -4.07791     21.20790   4     24.70637
     -4.66000     22.46789     -9.16999   2     24.71053
     -1.68999     24.58789     -1.89999   4     24.71903
     20.73791     12.72000     -4.40999   4     24.72463
    -15.58789    -17.41792     -8.06000   3     24.72509
    -13.67789    -18.51790      9.01999   4     24.72565
     -9.90790     17.60000     14.29790   3     24.74584
      2.57000      4.91999    -24.12791   3     24.75817
    -16.03789    -18.20790     -4.95001   4     24.76376
     -9.52789      9.57998    -20.75790   4     24.76787
     -3.30000      8.78000    -22.92790   3     24.77230
     19.81790    -14.67791      2.39000   4     24.77705
    -21.10789    -12.96790      0.62001   4     24.78092
    -20.01789    -12.92792     -6.88000   4     24.80285
     11.92001    -11.44792     18.49789   2     24.80551
    -20.92789     13.00999     -2.86999   4     24.80874
    -10.24790     21.99788      5.18000   2     24.81449
     14.05000     11.99000    -16.58789   3     24.82580
     22.74790      9.27999     -3.64999   4     24.83762
     -6.24000     -1.38001     24.00791   2     24.84395
    -12.58789     20.59790     -5.88999   4     24.84794
     17.12791    -15.71792      8.78000   3     24.84968
    -22.21789      5.34999     -9.78000   2     24.85770
    -11.44790    -16.44792     14.70791   2     24.85782
     10.10999    -18.13791     13.67791   4     24.86526
    -11.13789     20.02998     -9.64999   4     24.86715
    -13.21788    -21.05790     -0.94000   4     24.88034
      4.23001      3.30998     24.29790   2     24.88447
    -17.22789    -11.02792    -14.17790   4     24.88831
     15.31791      6.30999    -18.57791   3     24.89162
      1.28001      9.42000     23.00791   4     24.89455
    -20.96790     10.24000      8.70001   4     24.90383
     19.13792    -13.46791      8.52001   4     24.90452
     -9.65789     -5.71791    -22.23790   2     24.90971
     11.25001     20.02998     -9.64999   4     24.91757
     -8.76788     15.75000     17.20790   4     24.92088
    -18.12789     10.08000     13.81790   2     24.92310
     13.11000    -15.51790     14.44790   4     24.92828
     14.34791     15.20998    -13.58789   4     24.93666
     -2.57000    -14.67791    -19.99790   4     24.93917
     13.15000     20.10789     -6.72000   4     24.94811
      6.82000      7.27998     22.86790   3     24.94897
      7.08002     -2.25001    -23.81790   4     24.94958
     -8.43789    -21.50792      9.42000   2     24.95045
     16.86790    -10.53792    -15.06791   4     24.95226
    -23.93790      6.22999     -3.28999   4     24.95316
     -9.43789    -19.34791     12.63790   3     24.96261
     14.78790     -6.74791     18.94791   2     24.96477
    -12.48790     21.13789      4.55000   4     24.96920
     10.09000     22.75788      1.98001   3     24.97298
     10.95001     21.14788     -7.52001   2     24.97371
     10.42000     10.52999     20.11790   4     24.98374
    -24.18789      2.98999      5.53001   4     24.99150
     -3.39000     -3.37791     24.53790   3     25.00022
    -21.87790    -10.79791      5.52001   4     25.01416
    -15.65790     18.36999     -6.58000   4     25.01845
    -22.83790      9.54998      3.73000   3     25.03367
    -19.87790    -14.65792      4.10001   4     25.03589
    -17.22789     11.35998    -14.17790   4     25.03722
     18.01792    -16.45791      5.60000   4     25.03733
     19.43791    -15.12791      4.50001   2     25.03869
      4.53001     16.51999    -18.26790   4     25.04291
    -23.41790      6.99000      5.46999   4     25.04354
    -13.78790     19.96000      6.22999   2     25.04637
     18.00791    -16.97791     -3.86999   2     25.05017
      1.76000    -24.72580     -3.64999   4     25.05564
     -1.55000    -16.15791     19.09791   4     25.06413
     13.23000     12.30999     17.36791   4     25.06417
     12.45000    -17.73791    -12.61789   4     25.07682
      9.37001     15.84998     17.03791   4     25.08604
     18.14790    -14.48790     -9.52001   4     25.09733
     -5.00000    -19.51791    -14.96790   4     25.09954
      9.17002      1.33000    -23.32790   4     25.10078
     -5.04999     -5.44792    -23.97789   2     25.10222
    -19.40789     15.08998      5.10999   2     25.10948
     -9.08790     20.62790    -11.07789   2     25.11612
     15.03791    -19.07792      6.40001   2     25.12102
      3.45000     -9.84790     22.85791   4     25.12703
     -5.42000     16.60000    -18.06791   4     25.12739
    -18.83789    -12.73791    -10.69790   4     25.13097
    -13.12788     -3.00790    -21.21791   4     25.13142
      6.73000     18.36999     15.80790   4     25.15232
     23.55791     -8.02790      3.68001   4     25.15879
     19.18791      4.25999    -15.70789   2     25.16071
     22.55791      5.34999     -9.78000   2     25.16208
    -17.94789    -10.09791     14.46791   4     25.16773
     -9.65789     -5.71791     22.53790   2     25.17789
     16.86790     -1.19001    -18.66790   4     25.18795
    -11.43789     21.14788     -7.52001   2     25.19144
      9.20002     -3.82791    -23.14790   2     25.20156
     -3.76000     15.76999     19.29790   4     25.20395
     -9.08790     20.62790     11.31001   2     25.21936
     14.19791     -1.43000     20.79791   3     25.22258
    -13.21788      1.33000     21.44790   4     25.22883
     -8.40789     -0.79000     23.77790   4     25.23302
     -3.76999     -9.03791    -23.25789   3     25.23542
     -8.18999    -23.81790     -1.58999   3     25.23681
     13.98001     -0.79000    -20.99790   4     25.23840
     12.95001    -19.34791     -9.75000   3     25.24098
      7.53001     11.90000    -20.94789   4     25.24134
      5.59001    -10.84790    -22.11790   2     25.26117
     19.13792      8.91999    -13.86789   4     25.26152
    -10.85788    -21.48791     -7.69000   4     25.27370
    -13.26790     16.96000     13.23790   4     25.27688
     -5.88000    -11.09791    -21.93790   4     25.27864
      2.63000    -14.33790    -20.66791   2     25.29140
     17.56790      9.69000    -15.40789   2     25.29684
    -12.29790    -22.01792      1.98001   3     25.29718
     -7.48998    -23.14790     -6.92999   2     25.29723
     16.61791      3.51998     18.77790   4     25.32103
     15.70791    -19.41792      4.16999   4     25.32159
    -20.48791     14.87000     -0.60000   3     25.32254
     -7.57000     22.21789     -9.51000   4     25.32547
    -13.69790     -5.66790     20.53790   4     25.32909
     18.01792      5.92999    -16.78790   4     25.33069
    -15.30788     20.13789     -1.43000   4     25.33596
      2.82000     24.96788      3.31001   4     25.34371
    -17.07789     18.42999     -3.34001   3     25.34708
     12.39000     -7.16791     20.93790   4     25.36310
     -5.88000     11.28999    -21.93790   4     25.36356
     14.19791     20.95790     -1.58999   3     25.36419
    -21.87790     11.58999      5.52001   4     25.36614
      1.28001    -12.96790    -21.76789   4     25.37018
    -10.87790      7.84998    -21.53790   2     25.37384
     -8.18999     -1.43000    -23.97789   3     25.37834
    -16.15789     11.18999    -16.06791   2     25.38643
     15.20790     -6.90792    -19.11790   1     25.38688
     14.06791      3.15998    -20.89790   3     25.38924
     14.16791     -5.15790    -20.42791   4     25.38963
    -16.15789    -11.19791    -16.06791   2     25.38992
     12.68001     18.39999    -12.05790   4     25.39164
     16.61791    -18.86792     -3.61000   4     25.40050
      5.84000     24.70789      0.83999   4     25.40258
      4.60000      9.18999     23.23790   4     25.40897
     17.67791      6.92999     16.89789   4     25.41795
    -23.38790     -8.80791      4.67000   2     25.42405
    -25.07790      1.54000     -3.89001   2     25.42449
     24.28789     -7.51790     -0.60000   3     25.43188
      9.17002     23.71790     -0.94000   4     25.44625
     16.96790     -5.78790    -18.06791   4     25.45307
     -6.10999      8.05998     23.35790   4     25.45362
     21.80790    -11.04791     -7.09000   3     25.45405
     12.34999    -13.78790    -17.47790   4     25.45792
    -20.59790      5.99998     13.72790   4     25.47015
     19.81790     14.84000      5.98001   4     25.47028
     23.66791      9.42000      0.62001   4     25.48118
     -8.31999      3.15998     23.87790   3     25.48258
      3.45000     12.54000    -21.91789   4     25.48623
      9.26002     -3.00790     23.55789   4     25.49058
      4.23001      2.67999    -24.99790   4     25.49452
     24.95790      4.91999     -1.74001   3     25.49766
     -4.37999    -16.97791     18.51790   2     25.50189
    -10.24790    -22.77792      5.18000   2     25.50854
      9.04001    -15.20792    -18.37789   4     25.50979
     16.86790     11.84998    -15.06791   4     25.53409
    -15.30788     -5.78790    -19.60790   3     25.54018
     -1.12000     -5.99792    -24.80790   2     25.54724
     -7.55999      9.85999    -22.32790   2     25.55206
      2.63000      8.04999     24.10789   2     25.55210
    -10.97788    -15.74792    -16.86790   2     25.55458
     25.20790      2.57998      3.31001   4     25.55486
      4.23001     25.06789     -2.61000   4     25.55590
    -23.32790      7.78000     -6.96000   4     25.55701
      1.06000    -25.49581     -1.43999   2     25.55843
     24.35790      6.06999     -4.82000   4     25.56139
      5.59001     11.54000    -22.11790   2     25.56602
     -7.06999    -16.07792    -18.57791   3     25.56604
    -18.83789    -12.73791     11.69000   4     25.56906
     11.53002    -21.48791     -7.69000   4     25.56966
     -7.42000     20.94789    -12.64789   4     25.57028
     -4.78000      6.45000    -24.27791   4     25.57084
     10.42000    -11.85791     20.11790   4     25.57179
      9.63000      8.02998     22.29790   4     25.58151
     21.80790     11.33999     -7.09000   3     25.58218
    -20.96790      9.75000     10.95001   2     25.58551
     15.96790     -4.18790     19.54791   4     25.58580
     -5.24000    -25.04581      0.07001   4     25.58819
    -18.55789      8.51000    -15.42791   3     25.58976
     -3.76999     13.34999     21.51791   3     25.60186
    -13.18788     -3.82791     21.62790   2     25.61912
     -7.57000    -22.55791     -9.51000   4     25.62429
     20.70791    -14.39790     -4.52999   2     25.62495
     -7.18000     15.47998    -19.11790   1     25.62570
    -14.45790      4.36000     20.70791   4     25.62924
     -4.64000      0.45000    -25.21791   4     25.64518
     11.51000      7.84998    -21.53790   2     25.65119
     12.14000     21.99788      5.18000   2     25.65382
     25.18791     -4.68791     -1.31001   4     25.65392
     -7.55999      9.85999     22.44790   2     25.65699
    -11.96790     10.52999     20.11790   4     25.66790
      7.08002    -24.63791     -1.43000   4     25.67485
      4.60000    -13.19791    -21.53790   4     25.67540
    -16.20790     13.75000     14.40791   2     25.67774
     21.93790    -12.83792      3.73000   3     25.69040
    -19.56790     14.93998      7.36000   4     25.69582
      7.93000      4.36000    -24.06789   4     25.71299
     -7.60000     15.63998     18.94791   2     25.71755
    -13.09788    -15.36791     15.92789   4     25.71818
      5.59001    -10.84790     22.65790   2     25.73530
    -16.35790    -13.48790     14.58791   4     25.73541
      9.63000      8.02998    -22.47790   4     25.73856
     11.41002    -15.74792    -16.86790   2     25.74318
    -20.96790    -12.14790      8.70001   4     25.74713
    -24.06789      7.99000     -4.52999   2     25.76090
     21.38790     13.57999      4.67000   2     25.76174
     -1.79999    -19.39791    -16.85789   4     25.76251
     13.98001     21.59790      1.39000   4     25.76513
    -19.56790     -7.44792    -15.02790   4     25.77231
     23.84791     -9.37791     -2.86999   4     25.78575
    -20.96790      9.75000    -11.43789   2     25.79808
     22.06791     -9.73791      9.21000   3     25.81944
    -12.27791    -18.13791     13.67791   4     25.82278
     -8.28999      5.54998    -23.81790   4     25.82284
     -1.12000     16.38998     19.96790   2     25.85736
     14.09791      5.54998     20.95790   4     25.86091
     15.11790     18.70999     -9.49999   4     25.86242
    -16.21788     14.51999    -13.98789   3     25.87491
     12.48000     17.60000     14.29790   3     25.88321
    -21.21789     14.36000      3.68001   4     25.88341
    -17.07789     -3.95791     19.04789   3     25.88710
      9.46001    -14.79791     19.01789   3     25.88726
      8.44001    -18.06791    -16.50790   3     25.88810
    -22.02790    -13.10791     -3.64999   4     25.89147
      0.70000    -17.42791    -19.14790   3     25.90104
    -18.12789    -12.30790     13.81790   2     25.90442
     22.89790    -10.79791      5.52001   4     25.91098
     23.58791     -8.51790     -6.55001   4     25.92001
      5.00000      6.52999    -24.58789   4     25.92692
    -16.95789     -9.33790    -17.24791   4     25.92792
    -12.29790     22.75788      1.98001   3     25.94378
     -3.30000    -13.60790     21.84790   3     25.94987
     -7.34999    -19.07792    -15.98789   2     25.95384
    -22.22789      7.78000     10.92001   4     25.95870
     24.07790      7.24000     -6.51000   2     25.97196
      2.82000      2.57998     25.69791   4     25.98059
     -8.69790    -13.10791     20.68790   4     25.98961
      6.35001    -18.20790     17.43789   4     25.99866
     -3.48000      1.40999     25.72791   3     26.00045
     -3.22999    -18.91791     17.55791   4     26.01154
    -16.54790    -20.06791      0.83999   4     26.02421
      9.90000    -23.63791      4.55000   4     26.02812
      5.59001     11.54000     22.65790   2     26.03460
     -1.79999     25.37789      5.53001   4     26.03572
    -15.30788     -2.25001     20.95790   4     26.05047
     -5.88000    -11.09791     22.83790   4     26.06353
     10.00000     -9.46791     22.13789   3     26.07159
     10.38002    -23.83792     -1.98001   4     26.07511
    -10.38790     -4.07791    -23.56790   4     26.07650
     -3.39000    -25.76581      2.15000   3     26.07665
     -2.57000      7.70999     24.77790   4     26.07668
     13.72000    -20.96790      7.24000   4     26.08273
     21.31791     15.02000     -0.55000   4     26.08364
     -6.45000     -7.39790    -24.16790   4     26.08483
    -25.77790     -3.37791      2.15000   3     26.08702
      8.03000     20.41790    -14.11790   4     26.08997
    -17.19789    -16.62792    -10.43789   4     26.09990
    -22.21789      5.34999     12.60790   2     26.10012
    -26.09789      0.24998     -0.71001   2     26.10874
     -3.49001     23.95790      9.78000   3     26.11148
      0.70000      4.95999     25.62790   3     26.11285
      4.23001     25.69788      1.91000   2     26.11364
    -25.86790      1.40999      3.34001   3     26.12072
    -17.94789     12.28999     14.46791   4     26.12453
     17.14790     19.72999      0.07001   4     26.14054
     -5.88000     11.28999     22.83790   4     26.14590
      5.00000    -15.85791     20.18791   4     26.15387
    -21.18789     13.87000     -6.55001   4     26.15733
